Year,Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2012,2012-04,EDGX (K),4302526728,1255934842,2362035032,7920496602,1.24E+11,55194871876,85893268214,2.65E+11,20474165,3566140,11061440,35101745
2012,2012-04,NASDAQ (DQ),22152051511,6106906520,10821484902,39080442933,5.83E+11,2.80E+11,3.75E+11,1.24E+12,63934427,9944231,30206033,104084691
2012,2012-04,NASDAQ (Q),10522363736,4247585331,9202468906,23972417973,3.19E+11,2.68E+11,3.22E+11,9.09E+11,59322129,14457906,40519578,114299613
2012,2012-04,NASDAQ BX (B),2115707783,633190559,1057187184,3806085526,52118890688,26658063224,40355198143,1.19E+11,13585372,2339220,6787649,22712241
2012,2012-04,NASDAQ PSX (X),588511460,503973389,530841649,1623326498,12520571910,36226310704,12478294314,61225176927,2711120,1091714,1897657,5700491
2012,2012-04,NSX (C),249119216,85435710,156010601,490565527,6489510139,3161781893,6623107654,16274399686,836297,193664,498766,1528727
2012,2012-04,NYSE (DN),1676650412,320401292,835305594,2832357298,50261334706,16850495720,32258376600,99370207026,8965152,1028545,4196759,14190456
2012,2012-04,NYSE (N),15881969425,0,0,15881969425,5.01E+11,0,0,5.01E+11,46903030,0,0,46903030
2012,2012-04,NYSE Arca (P),7174671482,4281406493,3802186963,15258264938,2.16E+11,2.35E+11,1.86E+11,6.38E+11,38262097,10144511,18689096,67095704
2012,2012-04,NYSE MKT (A),0,211322259,29873343,241195602,0,1409575885,510689290.4,1920265176,0,459647,110601,570248
2012,2012-05,BATS BYX (Y),2602392415,769876080,1304011121,4676279616,63904451519,34716743047,32033391032,1.31E+11,17183101,3146848,8016461,28346410
2012,2012-05,BATS BZX (Z),6341575899,3334260916,3920593988,13596430803,1.76E+11,1.89E+11,1.14E+11,4.79E+11,39194313,11097642,21915845,72207800
2012,2012-05,CBSX (W),262848951,83937328,128038102,474824381,6264256225,4557596255,2775384494,13597236974,1492161,254299,716304,2462764
2012,2012-05,CHX (M),260701523,276469831,123217952,660389306,7489844250,20315987833,4961335478,32767167562,21638,78115,14815,114568
2012,2012-05,EDGA (J),2483980314,980837055,1215522650,4680340019,64957253034,47909450445,32195340707,1.45E+11,15218249,3673833,7177717,26069799
2012,2012-05,EDGX (K),5318532859,1675387482,2947498276,9941418617,1.51E+11,74138880301,86526604087,3.12E+11,27256348,4730793,14585695,46572836
2012,2012-05,NASDAQ (DQ),24831943677,7692670172,12784220067,45308833916,6.53E+11,3.57E+11,3.67E+11,1.38E+12,74827726,12813426,36034577,123675729
2012,2012-05,NASDAQ (Q),12025046623,4892885607,11270064551,28187996781,3.55E+11,2.95E+11,3.43E+11,9.94E+11,69397547,15857479,47974770,133229796
2012,2012-05,NASDAQ BX (B),2351164667,828496040,1287557578,4467218285,58404671194,35245957178,41626090282,1.35E+11,15345578,3238793,7981534,26565905
2012,2012-05,NASDAQ PSX (X),741478470,649537896,706006750,2097023116,15559852208,43035271371,15939639656,74534763235,3263305,1395540,2275197,6934042
2012,2012-05,NSX (C),292933838,119078192,181090976,593103006,7813194800,4552372160,6672232111,19037799071,1039752,264010,582310,1886072
2012,2012-05,NYSE (DN),1988328259,402210117,1008205870,3398744246,58962862130,20277694263,31065615668,1.10E+11,10830514,1331175,5097256,17258945
2012,2012-05,NYSE (N),18750854493,0,0,18750854493,5.77E+11,0,0,5.77E+11,57303847,0,0,57303847
2012,2012-05,NYSE Arca (P),8715838407,5474093887,4942028161,19131960455,2.54E+11,2.87E+11,1.82E+11,7.22E+11,46411532,12698891,23593579,82704002
2012,2012-05,NYSE MKT (A),0,246000064,67541541,313541605,0,1610438591,936238265.5,2546676857,0,551173,260594,811767
2012,2012-06,BATS BYX (Y),2500650824,661309543,1088398812,4250359179,58878361126,28615606022,26210024797,1.14E+11,16097537,2739861,7000012,25837410
2012,2012-06,BATS BZX (Z),5953360161,2975142769,3405216201,12333719131,1.61E+11,1.67E+11,93976693857,4.22E+11,36629142,9815194,19624584,66068920
2012,2012-06,CBSX (W),337702744,108662081,145245375,591610200,7761990943,5719130811,2969358240,16450479994,2075019,286957,925002,3286978
2012,2012-06,CHX (M),224193065,258045046,104454439,586692550,6448042002,20010571912,4092294682,30550908596,15139,70293,12743,98175
2012,2012-06,EDGA (J),2237050837,885532621,1004619359,4127202817,55999175916,41409919567,25103940403,1.23E+11,13085349,3334264,5861641,22281254
2012,2012-06,EDGX (K),5060154725,1535520470,2527028020,9122703215,1.40E+11,68710249851,68593680619,2.77E+11,25676226,4258334,12566996,42501556
2012,2012-06,NASDAQ (DQ),23797139839,7148402887,12066354448,43011897174,6.14E+11,3.22E+11,3.09E+11,1.25E+12,66893668,11789028,30728863,109411559
2012,2012-06,NASDAQ (Q),10710113956,4548220315,10525450336,25783784607,3.08E+11,2.70E+11,2.97E+11,8.75E+11,61060648,14405991,42975353,118441992
2012,2012-06,NASDAQ BX (B),2080837422,728615641,971701196,3781154259,49577828994,30734557157,32865983578,1.13E+11,13299006,2752200,6455745,22506951
2012,2012-06,NASDAQ PSX (X),767799768,665268920,631778309,2064846997,16195926584,40848537200,13768108798,70812572582,3156629,1465325,2046407,6668361
2012,2012-06,NSX (C),239969371,105407822,144075288,489452481,6238847387,3608835386,4634659586,14482342360,822403,225900,456772,1505075
2012,2012-06,NYSE (DN),1804993620,344617804,872992344,3022603768,52695303205,16633892117,26761581977,96090777299,10090365,1239392,4667501,15997258
2012,2012-06,NYSE (N),18237509444,0,0,18237509444,5.48E+11,0,0,5.48E+11,51361429,0,0,51361429
2012,2012-06,NYSE Arca (P),7653847308,5124938649,4048775216,16827561173,2.16E+11,2.68E+11,1.39E+11,6.23E+11,41232123,12026325,20192362,73450810
2012,2012-06,NYSE MKT (A),0,303164179,59852626,363016805,0,1721956912,796433695,2518390607,0,539968,269208,809176
2012,2012-07,BATS BYX (Y),2339223409,581227522,1051964709,3972415640,55436366033,25248116946,26672601372,1.07E+11,14758377,2196331,6705180,23659888
2012,2012-07,BATS BZX (Z),5800654235,2476761514,3501863907,11779279656,1.61E+11,1.41E+11,1.03E+11,4.05E+11,35259735,7789930,20061630,63111295
2012,2012-07,CBSX (W),387312422,105711042,149666966,642690430,9028694425,5468483525,3149285702,17646463651,2511687,251629,995631,3758947
2012,2012-07,CHX (M),173780429,184593486,101544570,459918485,5924663928,14204519199,4461052532,24590235660,13582,45621,11771,70974
2012,2012-07,EDGA (J),1856875128,656911629,891925787,3405712544,45861930845,30724088237,22972183680,99558202763,10984900,2557863,5003525,18546288
2012,2012-07,EDGX (K),4574780711,1297182635,2587778600,8459741946,1.33E+11,53685699700,73594412208,2.60E+11,23787645,3380308,11912650,39080603
2012,2012-07,NASDAQ (DQ),20282321968,5830162551,10432423136,36544907655,5.25E+11,2.71E+11,2.92E+11,1.09E+12,54814595,8323825,26571630,89710050
2012,2012-07,NASDAQ (Q),10008180202,3579549623,9208287885,22796017710,2.93E+11,2.14E+11,2.84E+11,7.91E+11,55706502,11101678,39761394,106569574
2012,2012-07,NASDAQ BX (B),1915559560,590114674,968131173,3473805407,48222939754,26731693704,35045743801,1.10E+11,12149316,2223684,6204902,20577902
2012,2012-07,NASDAQ PSX (X),181912348,196620302,147043630,525576280,4357379958,11522647986,3783716727,19663744671,969250,490679,605172,2065101
2012,2012-07,NSX (C),200023630,69374397,147104451,416502478,5010349145,2383608307,4302242750,11696200202,678043,147452,430850,1256345
2012,2012-07,NYSE (DN),2244219130,372622926,1024144666,3640986722,64922283336,17455762481,31725506055,1.14E+11,13246497,1443378,5777212,20467087
2012,2012-07,NYSE (N),15553970420,0,0,15553970420,4.80E+11,0,0,4.80E+11,47073728,0,0,47073728
2012,2012-07,NYSE Arca (P),7651931637,4220416518,4370236379,16242584534,2.12E+11,2.21E+11,1.56E+11,5.89E+11,38013482,9577425,20454499,68045406
2012,2012-07,NYSE MKT (A),0,200865948,44624312,245490260,0,1334814493,602967826.6,1937782319,0,428634,199972,628606
2012,2012-08,BATS BYX (Y),2709876211,617633831,1295099379,4622609421,67999362100,27816425950,31037783013,1.27E+11,17478128,2404256,8056082,27938466
2012,2012-08,BATS BZX (Z),5599262642,2220847788,3510646667,11330757097,1.55E+11,1.25E+11,98399488808,3.79E+11,33812572,7171657,19426664,60410893
2012,2012-08,CBSX (W),460712346,100389586,226933767,788035699,11818709596,5413732132,4806263215,22038704943,3168171,286465,1522374,4977010
2012,2012-08,CHX (M),172515515,166977957,122247422,461740894,5434583418,13034530860,4709909206,23179023484,10506,41520,12437,64463
2012,2012-08,EDGA (J),1617345558,686436066,829102869,3132884493,37842574547,29848781960,19751980990,87443337498,9277557,2381145,4497141,16155843
2012,2012-08,EDGX (K),4162176724,1177609330,2635207941,7974993995,1.18E+11,45887839631,70310247920,2.34E+11,21633348,2942328,11558263,36133939
2012,2012-08,NASDAQ (DQ),19727181513,5409515402,11106977557,36243674472,5.06E+11,2.44E+11,2.94E+11,1.04E+12,54642189,8084941,27215532,89942662
2012,2012-08,NASDAQ (Q),8873235169,2967275646,8887258256,20727769071,2.59E+11,1.84E+11,2.68E+11,7.11E+11,50365331,9299222,37201562,96866115
2012,2012-08,NASDAQ BX (B),1788845922,555675967,986660570,3331182459,45817917638,25204572638,32107002034,1.03E+11,11348826,2031099,6020570,19400495
2012,2012-08,NASDAQ PSX (X),567885168,349596982,557697231,1475179381,12148972061,22008558908,11134079374,45291610342,2260706,726934,1573237,4560877
2012,2012-08,NSX (C),202774984,74308121,164237040,441320145,4610532159,2074835671,4303346353,10988714183,658497,158877,418372,1235746
2012,2012-08,NYSE (DN),2384552877,418025673,1119234724,3921813274,67776585256,19918181162,31586720661,1.19E+11,14252435,1711232,6114154,22077821
2012,2012-08,NYSE (N),14267900403,0,0,14267900403,4.42E+11,0,0,4.42E+11,43949751,0,0,43949751
2012,2012-08,NYSE Arca (P),7780604978,3885373687,4405300335,16071279000,2.13E+11,2.01E+11,1.49E+11,5.63E+11,40003391,8834502,20827928,69665821
2012,2012-08,NYSE MKT (A),0,214963796,79513187,294476983,0,1288921226,990711994.9,2279633220,0,535257,307405,842662
2012,2012-09,BATS BYX (Y),2542163770,570018027,1092699917,4204881714,68231719626,25082842722,28615277464,1.22E+11,16408049,2113123,6864746,25385918
2012,2012-09,BATS BZX (Z),5637487200,2177913468,3304020420,11119421088,1.59E+11,1.24E+11,1.00E+11,3.84E+11,32620319,6755123,17866160,57241602
2012,2012-09,CBSX (W),358944957,141617814,163936349,664499120,9557710836,8336778151,3713211736,21607700724,2376413,246658,1064195,3687266
2012,2012-09,CHX (M),184602624,193718395,116925401,495246420,6261835625,16343623521,5694084018,28299543164,8114,44354,11413,63881
2012,2012-09,EDGA (J),1511835595,692948886,713251395,2918035876,36751033034,29648546999,17269360728,83668940761,8435410,2065387,3813788,14314585
2012,2012-09,EDGX (K),4536044287,1410537384,2970992637,8917574308,1.23E+11,53510519784,84905424605,2.62E+11,20730818,3301261,11430059,35462138
2012,2012-09,NASDAQ (DQ),21065902378,6186793433,11438268764,38690964575,5.58E+11,2.82E+11,3.31E+11,1.17E+12,55492553,8655427,27045172,91193152
2012,2012-09,NASDAQ (Q),8426515486,2953933466,8298971339,19679420291,2.57E+11,1.85E+11,2.74E+11,7.16E+11,46578558,9009333,31943791,87531682
2012,2012-09,NASDAQ BX (B),1723210548,597692727,889136593,3210039868,44585546109,27754676929,31132611593,1.03E+11,10480078,1962326,5460566,17902970
2012,2012-09,NASDAQ PSX (X),559698953,327737581,528067781,1415504315,12499131991,18925401752,11033356532,42457890274,2295612,676894,1591647,4564153
2012,2012-09,NSX (C),180999047,75077831,169941639,426018517,4627641410,1968229456,4144418042,10740288908,600249,143978,394623,1138850
2012,2012-09,NYSE (DN),2103860889,429419803,1000906270,3534186962,63304628897,19673673750,32226958784,1.15E+11,12819146,1722551,5720894,20262591
2012,2012-09,NYSE (N),14397895331,0,0,14397895331,4.63E+11,0,0,4.63E+11,36381572,0,0,36381572
2012,2012-09,NYSE Arca (P),6776933907,3817749877,3386200046,13980883830,1.97E+11,2.07E+11,1.28E+11,5.32E+11,35090550,8061186,17117788,60269524
2012,2012-09,NYSE MKT (A),0,246097066,58613375,304710441,0,1533797734,847561674.8,2381359409,0,446399,270306,716705
2012,2012-10,BATS BYX (Y),2627193428,547200744,1205588773,4379982945,71135044236,26014811332,32501573785,1.30E+11,17328557,2091010,7597104,27016671
2012,2012-10,BATS BZX (Z),6055922809,2428650287,3822944238,12307517334,1.68E+11,1.48E+11,1.17E+11,4.33E+11,34201632,7493040,19510892,61205564
2012,2012-10,CBSX (W),371049943,103770409,182278564,657098916,9229352099,5180633365,3997031450,18407016913,2408981,242210,1168053,3819244
2012,2012-10,CHX (M),234780545,163254065,99326586,497361196,7006082562,11886485350,6446638272,25339206185,8275,39288,9085,56648
2012,2012-10,EDGA (J),1400263454,667426611,724842685,2792532750,33526997784,30460417704,18320257105,82307672594,7904523,1921623,3741737,13567883
2012,2012-10,EDGX (K),4644238660,1445066687,3214338839,9303644186,1.28E+11,61047453993,93982829075,2.83E+11,21327975,3545200,11787549,36660724
2012,2012-10,NASDAQ (DQ),21025383724,5714036598,11977802229,38717222551,5.60E+11,2.74E+11,3.69E+11,1.20E+12,56980260,8394270,27939096,93313626
2012,2012-10,NASDAQ (Q),8690491617,2967365345,8479669665,20137526627,2.67E+11,1.99E+11,2.87E+11,7.53E+11,48568934,9299057,34286011,92154002
2012,2012-10,NASDAQ BX (B),1860830270,598906545,1000404115,3460140930,47307245800,31067397323,33118999466,1.11E+11,11540868,2027470,6086638,19654976
2012,2012-10,NASDAQ PSX (X),589093022,330870526,508948216,1428911764,12687528305,20109841873,10472535482,43269905660,2108061,606754,1285800,4000615
2012,2012-10,NSX (C),305546193,73510856,186485612,565542661,5483770831,2645264338,5157819575,13286854743,769420,150133,476026,1395579
2012,2012-10,NYSE (DN),2328533588,372200213,1196302653,3897036454,70431061161,18102088918,40036303314,1.29E+11,14024520,1543200,6407676,21975396
2012,2012-10,NYSE (N),14010138071,0,0,14010138071,4.47E+11,0,0,4.47E+11,39582055,0,0,39582055
2012,2012-10,NYSE Arca (P),7772036334,3933348897,4017897671,15723282902,2.24E+11,2.25E+11,1.54E+11,6.03E+11,39759457,8931183,19451231,68141871
2012,2012-10,NYSE MKT (A),0,188619424,76140785,264760209,0,1384107766,925264470.4,2309372236,0,425484,277728,703212
2012,2012-11,BATS BYX (Y),2504550204,558426835,1200675669,4263652708,62838873608,27415342961,30016324475,1.20E+11,16704682,2185777,7721729,26612188
2012,2012-11,BATS BZX (Z),5679966489,2727154500,3873229353,12280350342,1.58E+11,1.63E+11,1.09E+11,4.30E+11,33986205,8816573,20075950,62878728
2012,2012-11,CBSX (W),340841825,104617630,182622449,628081904,7456376233,5227908293,3719076877,16403361403,2228057,253976,1157794,3639827
2012,2012-11,CHX (M),200246031,177052737,101681225,478979993,6351683813,12435873600,6413106651,25200664064,10244,37912,9294,57450
2012,2012-11,EDGA (J),1325944969,702011510,689189931,2717146410,31083505742,33058354458,17292392052,81434252252,7520955,2175247,3760580,13456782
2012,2012-11,EDGX (K),4882629030,1601319174,3239505598,9723453802,1.35E+11,68818885941,98703278091,3.02E+11,23085881,4191223,13266589,40543693
2012,2012-11,NASDAQ (DQ),21115822604,6423949282,12259183520,39798955406,5.59E+11,3.24E+11,3.59E+11,1.24E+12,57800938,9786985,28780483,96368406
2012,2012-11,NASDAQ (Q),8341028670,2948298910,8896852584,20186180164,2.58E+11,1.86E+11,2.79E+11,7.23E+11,49232326,9359093,35826421,94417840
2012,2012-11,NASDAQ BX (B),1756220354,608650874,933223057,3298094285,44788090037,33037763675,30445746511,1.08E+11,11138941,2080322,5837320,19056583
2012,2012-11,NASDAQ PSX (X),471983364,356836629,461656543,1290476536,9187463555,22152813109,9462955836,40803232500,1843066,690732,1238164,3771962
2012,2012-11,NSX (C),237413506,70290415,154599453,462303374,5915811358,2644869227,4373610332,12934290917,838813,158931,481034,1478778
2012,2012-11,NYSE (DN),2170836436,370328430,1071376222,3612541088,63571775263,18233939079,35491214980,1.17E+11,13260339,1583269,6054394,20898002
2012,2012-11,NYSE (N),14875369692,0,0,14875369692,4.68E+11,0,0,4.68E+11,42513561,0,0,42513561
2012,2012-11,NYSE Arca (P),7646384252,4338568174,3994574418,15979526844,2.25E+11,2.46E+11,1.45E+11,6.16E+11,41851658,9772656,19763971,71388285
2012,2012-11,NYSE MKT (A),0,192578931,93650601,286229532,0,1332430699,1165801048,2498231747,0,426924,338829,765753
2012,2012-12,BATS BYX (Y),2203175343,497816207,1044928984,3745920534,56206524186,24851543146,25866860806,1.07E+11,14517484,1937187,6652826,23107497
2012,2012-12,BATS BZX (Z),4953029849,2318593037,3239660911,10511283797,1.41E+11,1.46E+11,95135471524,3.82E+11,29096530,7186227,17109582,53392339
2012,2012-12,CBSX (W),278829282,85616693,150405874,514851849,7516952915,4037259188,3379165834,14933377936,1872090,224897,939099,3036086
2012,2012-12,CHX (M),239228868,169773326,110794433,519796627,7184702513,12694030940,7101601495,26980334947,6095,34121,22275,62491
2012,2012-12,EDGA (J),1332343515,675963775,685306442,2693613732,31809932122,32522916848,17654512293,81987361263,7569635,2149083,3759773,13478491
2012,2012-12,EDGX (K),4604407908,1430825914,3252327919,9287561741,1.31E+11,64431912275,1.03E+11,2.98E+11,20784143,3692244,12159275,36635662
2012,2012-12,NASDAQ (DQ),20767268484,6248064412,11471731142,38487064038,5.61E+11,3.25E+11,3.36E+11,1.22E+12,57683329,9533909,28218996,95436234
2012,2012-12,NASDAQ (Q),7121857179,2546196766,8024443474,17692497419,2.29E+11,1.72E+11,2.58E+11,6.58E+11,41497543,7842931,31481476,80821950
2012,2012-12,NASDAQ BX (B),1671160638,557879794,850819274,3079859706,41896214552,28668232435,26212245808,96776692795,10320652,1860693,5280678,17462023
2012,2012-12,NASDAQ PSX (X),406577457,270217392,377720757,1054515606,8761238902,15766284174,8074953875,32602476950,1643079,553236,1039066,3235381
2012,2012-12,NSX (C),179563727,72313120,112977900,364854747,4111786497,2211376159,2741672856,9064835512,572253,143047,352861,1068161
2012,2012-12,NYSE (DN),1948554879,358955788,948293234,3255803901,58297701207,18214887939,32001803010,1.09E+11,12064400,1593542,5517450,19175392
2012,2012-12,NYSE (N),14068372599,0,0,14068372599,4.50E+11,0,0,4.50E+11,35120131,0,0,35120131
2012,2012-12,NYSE Arca (P),6699615542,3825719391,3398593318,13923928251,2.01E+11,2.31E+11,1.24E+11,5.56E+11,35123866,8459868,16608516,60192250
2012,2012-12,NYSE MKT (A),0,229491950,107774960,337266910,0,1451519216,1425541155,2877060371,0,427484,417156,844640
Mont,Month,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2013,2013-01,BATS BYX (Y),2096549253,468286003,1009313373,3574148629,57444501832,22794721584,27710493401,1.08E+11,13772885,1680607,6326825,21780317
2013,2013-01,BATS BZX (Z),5930293608,2389033738,3946809503,12266136849,1.71E+11,1.44E+11,1.13E+11,4.27E+11,32994901,6663807,19885352,59544060
